Chronology ID,Start Year,End Year,Date Text,Brand / Promoter,Title,Object Type,Source Stage,Master ID,Duplicate Group,Confidence,Source URL,Chronology Note
CHR-0867,1982,1982,October 1982,German bicycle-trial organizers,Furstenhagen bicycle-trial European round,Archive collection,v2.0 chronological census,EPH-0867,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0868,1982,1982,October 1982,British bicycle-trial organizers,Heywood European bicycle-trial final and champions,Archive collection,v2.0 chronological census,EPH-0868,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0869,1982,1982,October 1982,European bicycle-trial organizers,1982 European bicycle-trial results tables,Archive collection,v2.0 chronological census,EPH-0869,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0870,1982,1982,October 1982,AFB; Gruissan; Motobécane-Loïs,Gruissan 1982 French Championship final report,Archive collection,v2.0 chronological census,EPH-0870,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0871,1982,1982,October 1982,AFB,1982 French BMX Championship final standings,Archive collection,v2.0 chronological census,EPH-0871,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0872,1982,1982,October 1982,AFB; Gruissan,Gruissan French Championship event results,Archive collection,v2.0 chronological census,EPH-0872,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0873,1982,1982,October 1982,Motobécane-Loïs,Gruissan Motobécane-Loïs Trophy results,Archive collection,v2.0 chronological census,EPH-0873,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0874,1982,1982,October 1982,Bi-Crossing Club Biterrois,Béziers Féria BMX Grand Prix report and results,Archive collection,v2.0 chronological census,EPH-0874,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0875,1982,1982,October 1982,Association Française de Bicross,AFB 1983 expert-class promotion list,Archive collection,v2.0 chronological census,EPH-0875,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0876,1982,1982,October 1982,Bicross Magazine,Bicross Magazine October classified-ad service and privacy boundary,Archive collection,v2.0 chronological census,EPH-0876,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0877,1982,1982,October 1982,Bol d’Or; Circuit Paul Ricard,Bol d’Or Circuit Paul Ricard back-page promotion,Magazine advertisement,v2.0 chronological census,EPH-0877,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0878,1982,1982,November 1982,Bicross Magazine,Bicross Magazine November 1982 issue masthead and contents,Archive collection,v2.0 chronological census,EPH-0878,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0879,1982,1982,November 1982,Bicross Magazine,French BMX manufacturing editorial,Archive collection,v2.0 chronological census,EPH-0879,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0880,1982,1982,November 1982,Beistegui Hermanos (BH),BH pan-European BMX brand advertisement,Magazine advertisement,v2.0 chronological census,EPH-0880,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0881,1982,1982,November 1982,Bicrossing Club Givordin,Bicrossing Club Givordin launch and permanent track,Archive collection,v2.0 chronological census,EPH-0881,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0882,1982,1982,November 1982,Bicross Magazine; Motobécane,Motobécane team-entry and club guidance,Archive collection,v2.0 chronological census,EPH-0882,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0883,1982,1982,November 1982,Bicross Magazine,Regional club and track information requests,Archive collection,v2.0 chronological census,EPH-0883,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0884,1982,1982,November 1982,Philippe Moulène; Peugeot; Motobécane,Home-built Peugeot and Motobécane bicycle-trial machine,Product literature,v2.0 chronological census,EPH-0884,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0885,1982,1982,November 1982,Bicross Magazine,"BMX price, geometry, wheel-weight, and front-brake technical Q&A",Product literature,v2.0 chronological census,EPH-0885,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0886,1982,1982,November 1982,Motobécane; Bicross Magazine,Motobécane MX 30 suspension-removal guidance,Product literature,v2.0 chronological census,EPH-0886,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0887,1982,1982,November 1982,Bicross Magazine; BMX Action,"Adult racing, French track growth, and BMX Action subscription guidance",Archive collection,v2.0 chronological census,EPH-0887,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0888,1982,1982,November 1982,L’Ami des Sportifs,L’Ami des Sportifs BMX component and bicycle price advertisement,Retailer advertisement / price list,v2.0 chronological census,EPH-0888,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0889,1982,1982,November 1982,ALVA International; Laffite,"ALVA International BMX frame, fork, and stem order advertisement",Retailer advertisement / price list,v2.0 chronological census,EPH-0889,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0890,1982,1982,November 1982,Gilles Burgat,Gilles Burgat lightweight bicycle-trial prototype,Product announcement / kit,v2.0 chronological census,EPH-0890,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0891,1982,1982,November 1982,Vélo-Cross Club Bagnérais,Bagnères-de-Bigorre track inauguration and results,Archive collection,v2.0 chronological census,EPH-0891,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0892,1982,1982,November 1982,NBL; IBMXF; Mongoose; Magic Mountain,1982 United States BMX Grand Prix preview,Event flyer / trade-exhibition notice,v2.0 chronological census,EPH-0892,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0893,1982,1982,November 1982,Prom’Obi; AFB; Gruissan,Gruissan Prom’Obi BMX training-stage schedule,Event notice / contact flyer,v2.0 chronological census,EPH-0893,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0894,1982,1982,November 1982,Issoire BMX club,Issoire BMX club and permanent track,Archive collection,v2.0 chronological census,EPH-0894,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0895,1982,1982,November 1982,AFB; Thuir; Romans; Lure; Grenoble; Cavaillon; Rennes,New French BMX clubs roundup,Archive collection,v2.0 chronological census,EPH-0895,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0896,1982,1982,November 1982,Nyons team; Thierry Girard,Lyon bicycle-trial event notice,Event notice / contact flyer,v2.0 chronological census,EPH-0896,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0897,1982,1982,November 1982,Lunel BMX club,Lunel first BMX race notice,Event notice / contact flyer,v2.0 chronological census,EPH-0897,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0898,1982,1982,November 1982,IFMA Cologne; Bicross Magazine,IFMA Cologne international BMX exhibition overview,Event flyer / trade-exhibition notice,v2.0 chronological census,EPH-0898,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0899,1982,1982,November 1982,Gitane,Gitane Seven EMC model profile,Product literature,v2.0 chronological census,EPH-0899,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0900,1982,1982,November 1982,Gitane,Gitane Race competition model profile,Product literature,v2.0 chronological census,EPH-0900,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0901,1982,1982,November 1982,Cizeron; Bernard Thévenet,Cizeron Bernard Thévenet BMX range profile,Product literature,v2.0 chronological census,EPH-0901,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0902,1982,1982,November 1982,Lejeune,Lejeune RMX 20 model and braking variants,Product literature,v2.0 chronological census,EPH-0902,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0903,1982,1982,November 1982,France-Loire,"France-Loire Mars, Alcyone, and competition-range development",Product literature,v2.0 chronological census,EPH-0903,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0904,1982,1982,November 1982,Beistegui Hermanos (BH),BH California Star competition BMX profile,Product literature,v2.0 chronological census,EPH-0904,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0905,1982,1982,November 1982,Beistegui Hermanos (BH),BH Running Bull beach-cruiser profile,Product literature,v2.0 chronological census,EPH-0905,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0906,1982,1982,November 1982,Esmaltina,Esmaltina Ranger Portuguese BMX profile,Product literature,v2.0 chronological census,EPH-0906,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0907,1982,1982,November 1982,Universal,Universal Polish BMX industry profile,Product-history object,v2.0 chronological census,EPH-0907,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0908,1982,1982,November 1982,Vaterland,"Vaterland XM9, XM1000, and BMX 20 range",Product literature,v2.0 chronological census,EPH-0908,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0909,1982,1982,November 1982,Schauff,Schauff sidecar prototype and solo BMX range,Product literature,v2.0 chronological census,EPH-0909,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0910,1982,1982,November 1982,Jobafa,Jobafa German BMX profile,Product literature,v2.0 chronological census,EPH-0910,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0911,1982,1982,November 1982,Centurion,"Centurion Spider, Force, Professional-Line, and cruiser range",Product literature,v2.0 chronological census,EPH-0911,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0912,1982,1982,November 1982,Heidemann,Heidemann Zodic Horn BMX profile,Product literature,v2.0 chronological census,EPH-0912,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0913,1982,1982,November 1982,Kalkhoff,Kalkhoff BMX 1 and Moto One profiles,Product literature,v2.0 chronological census,EPH-0913,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0914,1982,1982,November 1982,Atala Rizato,Atala Rizato BMX profile,Product literature,v2.0 chronological census,EPH-0914,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0915,1982,1982,November 1982,Cinelli; Sireix family,Cinelli Columbus BMX profile,Product literature,v2.0 chronological census,EPH-0915,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0916,1982,1982,November 1982,Fréjus,"Fréjus Super X Competition, Professional, and Action range",Product literature,v2.0 chronological census,EPH-0916,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/232-november-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
