Price Observation ID,Source Object ID,Brand,Product / Model,Product Type,Issue / Date,Price Numeric,Currency,Displayed Price,Price Basis,Geography / Context,Source Type,Directness / Evidence,Confidence,Source URL,Rights Code,Observation Key,Duplicate Decision,Normalization Note,Accessed
ABMX-PR-0275,V12-ABMX-0407,Skyway,Tuff III wheel pair,Wheelset,October 1983,59.95,GBP,£59.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,skyway tuff iii wheel pair october 1983 59 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0276,V12-ABMX-0407,Aero,Zytec mag wheel pair,Wheelset,October 1983,45,GBP,£45.00,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,aero zytec mag wheel pair october 1983 45 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0277,V12-ABMX-0407,Comp III,20 x 1 3/8 tyre pair,Tyres,October 1983,9.95,GBP,£9.95 pair,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,comp iii 20 x 1 3 8 tyre pair october 1983 9 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0278,V12-ABMX-0407,Redline / Sugino,Flight crankset with sealed bottom bracket,Crankset,October 1983,99,GBP,£99,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,redline sugino flight crankset with sealed bottom bracket october 1983 99 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0279,V12-ABMX-0407,Aero,Arm sliders,Protective equipment,October 1983,4.99,GBP,£4.99 pair,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,aero arm sliders october 1983 4 99 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0280,V12-ABMX-0407,Uni,Turbo seat,Saddle,October 1983,16.99,GBP,£16.99,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,uni turbo seat october 1983 16 99 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0281,V12-ABMX-0407,Diamond Back,Complete bicycle,Complete bicycle,October 1983,145,GBP,£145,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,diamond back complete bicycle october 1983 145 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0282,V12-ABMX-0408,Firebird,Delta II frame,Frame,October 1983,89.95,GBP,£89.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,firebird delta ii frame october 1983 89 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0283,V12-ABMX-0409,CW,Pro standard bars,Handlebar,October 1983,21.5,GBP,£21.50,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,cw pro standard bars october 1983 21 5 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0284,V12-ABMX-0409,Oakley,O.5 grips,Grips,October 1983,3.35,GBP,£3.35,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,oakley o 5 grips october 1983 3 35 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0285,V12-ABMX-0409,Shimano,DX pedals,Pedals,October 1983,13.95,GBP,£13.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,shimano dx pedals october 1983 13 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0286,V12-ABMX-0409,GT,Mini frame and forks,Frame and fork set,October 1983,140,GBP,£140.00,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,gt mini frame and forks october 1983 140 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0287,V12-ABMX-0409,GT,Pro or Medium frame and forks,Frame and fork set,October 1983,135,GBP,£135.00,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,gt pro or medium frame and forks october 1983 135 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0288,V12-ABMX-0409,Diamond Back,Silver Streak frame and forks,Frame and fork set,October 1983,102.95,GBP,£102.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,diamond back silver streak frame and forks october 1983 102 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0289,V12-ABMX-0409,Takagi,Chromoly one-piece crank,Crank,October 1983,9.95,GBP,£9.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,takagi chromoly one piece crank october 1983 9 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0290,V12-ABMX-0409,Tioga,Sealed headset,Headset,October 1983,9.95,GBP,£9.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,tioga sealed headset october 1983 9 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0291,V12-ABMX-0409,Yes,Full-face helmet,Protective equipment,October 1983,32,GBP,£32.00,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,yes full face helmet october 1983 32 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0292,V12-ABMX-0414,Skyway,TA frame and forks,Frame and fork set,October 1983,165,GBP,£165.00,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,skyway ta frame and forks october 1983 165 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0293,V12-ABMX-0414,Diamond Back,Viper complete bicycle,Complete bicycle,October 1983,145,GBP,£145.00,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,diamond back viper complete bicycle october 1983 145 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
