Master ID,Source Stage,Original ID,Object Type,Title,Start Year,End Year,Date Text,Brand / Promoter,Primary Subject,Geography,BMXMuseum Status,Exact Reference ID,Source Role,Evidence / Limitation,Confidence,Rights Code,Research Status,Primary Source URL,Secondary Source URL,Normalized Duplicate Key,Duplicate Group,Canonical Action,Notes,Accessed
EPH-0223,v1.1 chronological census,V11-ABMX-0162,Product literature,Strongs headset-bearing protector offer,1983,1983,April/May 1983,Strongs Bicycles,Mail-order bearing protector designed to reduce headset contamination.,United Kingdom,Not applicable — period publication,,Chronological issue pass,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/60-april%2Fmay-eighty-three,,strongs headset bearing protector offer april may 1983,,RETAIN — issue-specific occurrence pending visual comparison,Indexed page 4. Image: do not reproduce scan. Text: paraphrase facts and clearly paired prices only.,2026-07-31
EPH-0224,v1.1 chronological census,V11-ABMX-0163,Retailer advertisement / price list,Strongs BMX race-shirt offer,1983,1983,April/May 1983,Strongs Bicycles,Retail offer for red/black or blue BMX race shirts in multiple sizes.,United Kingdom,Not applicable — period publication,,Chronological issue pass,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/60-april%2Fmay-eighty-three,,strongs bmx race shirt offer april may 1983,,RETAIN — issue-specific occurrence pending visual comparison,Indexed page 4. Image: do not reproduce scan. Text: paraphrase facts and clearly paired prices only.,2026-07-31
EPH-0225,v1.1 chronological census,V11-ABMX-0164,Information-pack mailer,Strongs free sticker-brochure mailer,1983,1983,April/May 1983,Strongs Bicycles,Free sticker brochure offer requiring a stamped addressed envelope.,United Kingdom,Not applicable — period publication,,Chronological issue pass,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/60-april%2Fmay-eighty-three,,strongs free sticker brochure mailer april may 1983,,RETAIN — issue-specific occurrence pending visual comparison,Indexed page 4. Image: do not reproduce scan. Text: paraphrase facts and clearly paired prices only.,2026-07-31
EPH-0226,v1.1 chronological census,V11-ABMX-0165,Archive collection,Best of 1982 national reader-poll results,1983,1983,April/May 1983,BMX Action Bike,"Published results for rider, female rider, team, and meeting of the year.",United Kingdom,Not applicable — period publication,,Chronological issue pass,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/60-april%2Fmay-eighty-three,,best of 1982 national reader poll results april may 1983,,RETAIN — issue-specific occurrence pending visual comparison,Indexed pages 10–11. Image: do not reproduce scan. Text: paraphrase facts and clearly paired prices only.,2026-07-31
EPH-0227,v1.1 chronological census,V11-ABMX-0166,Factory-team history,Scottish BMX Association formation notice,1983,1983,April/May 1983,Scottish BMX Association,News notice documenting the formation of a Scottish BMX governing organization.,United Kingdom,Not applicable — period publication,,Chronological issue pass,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/60-april%2Fmay-eighty-three,,scottish bmx association formation notice april may 1983,,RETAIN — issue-specific occurrence pending visual comparison,Indexed section located; exact page number remains pending page-image review. Indexed editorial pages. Image: do not reproduce scan. Text: paraphrase facts and clearly paired prices only.,2026-07-31
EPH-0228,v1.1 chronological census,V11-ABMX-0167,Event notice / contact flyer,Northern Leisure open-meeting series notice,1983,1983,April/May 1983,Northern Leisure BMX,Open-meeting schedule with registration windows and recurring dates.,United Kingdom,Not applicable — period publication,,Chronological issue pass,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/60-april%2Fmay-eighty-three,,northern leisure open meeting series notice april may 1983,,RETAIN — issue-specific occurrence pending visual comparison,Indexed page 11. Image: do not reproduce scan. Text: paraphrase facts and clearly paired prices only.,2026-07-31
EPH-0229,v1.1 chronological census,V11-ABMX-0168,Contest entry form / promotion,Silverfox complete-bike reader giveaway,1983,1983,April/May 1983,Silverfox; BMX Action Bike,Reader postcard competition awarding a chrome Silverfox bicycle.,United Kingdom,Not applicable — period publication,,Chronological issue pass,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/60-april%2Fmay-eighty-three,,silverfox complete bike reader giveaway april may 1983,,RETAIN — issue-specific occurrence pending visual comparison,Indexed pages 12–13. Image: do not reproduce scan. Text: paraphrase facts and clearly paired prices only.,2026-07-31
EPH-0230,v1.1 chronological census,V11-ABMX-0169,Product literature,Harry Leary and Andy Patterson starting guide,1983,1983,April/May 1983,Harry Leary; Andy Patterson; BMX Action Bike,Instructional racing-start feature drawing on two leading riders.,United Kingdom,Not applicable — period publication,,Chronological issue pass,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/60-april%2Fmay-eighty-three,,harry leary and andy patterson starting guide april may 1983,,RETAIN — issue-specific occurrence pending visual comparison,Indexed section located; exact page number remains pending page-image review. Indexed contents and feature pages. Image: do not reproduce scan. Text: paraphrase facts and clearly paired prices only.,2026-07-31
EPH-0231,v1.1 chronological census,V11-ABMX-0170,Product literature,Haro Freestyle Moves equipment chapter,1983,1983,April/May 1983,Haro; Bob Haro,"Instructional extract covering protective equipment, frames, wheels, tyres, and setup.",United Kingdom,Not applicable — period publication,,Chronological issue pass,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/60-april%2Fmay-eighty-three,,haro freestyle moves equipment chapter april may 1983,,RETAIN — issue-specific occurrence pending visual comparison,Indexed pages 19 onward. Image: do not reproduce scan. Text: paraphrase facts and clearly paired prices only.,2026-07-31
EPH-0232,v1.1 chronological census,V11-ABMX-0171,Dealer advertisement / price-list lead,ABMX free private Sales and Swaps service,1983,1983,April/May 1983,BMX Action Bike,Free classified-sales service for private buyers and sellers using the official form.,United Kingdom,Not applicable — period publication,,Chronological issue pass,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/60-april%2Fmay-eighty-three,,abmx free private sales and swaps service april may 1983,,RETAIN — issue-specific occurrence pending visual comparison,Indexed page 23. Image: do not reproduce scan. Text: paraphrase facts and clearly paired prices only.,2026-07-31
EPH-0233,v1.1 chronological census,V11-ABMX-0172,Retailer advertisement / price list,City BMX race-pants mail-order offer,1983,1983,April/May 1983,City BMX,"Mail-order race pants with padding, sizing, colors, and postage.",United Kingdom,Not applicable — period publication,,Chronological issue pass,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/60-april%2Fmay-eighty-three,,city bmx race pants mail order offer april may 1983,,RETAIN — issue-specific occurrence pending visual comparison,Indexed page 18. Image: do not reproduce scan. Text: paraphrase facts and clearly paired prices only.,2026-07-31
