id,source_object_id,source_record_id,canonical_object_id,brand,product_model,product_type,issue_date,observation_year,price_numeric,currency,displayed_price,price_basis,geography_context,source_type,directness_evidence,confidence,source_url,rights_code,observation_key,duplicate_decision,normalization_note,accessed,source_family,source_identity,access_host,access_route
ABMX-PR-0567,V20-ABMX-0234,,,Greg Hill,BMX race-tactics book,Book,January 1985,,7.25,GBP,£7.25,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,INDEX-ONLY,v20 abmx 0234 greg hill bmx race tactics book january 1985 7 25 gbp https previouspage co uk magazines bmx 20action 20bike issues 44 january nineteen eighty five,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-02,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0568,V20-ABMX-0234,,,BMX Action Bike,BMX Action Bike Book,Book,January 1985,,2.95,GBP,£2.95,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,INDEX-ONLY,v20 abmx 0234 bmx action bike bmx action bike book january 1985 2 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 44 january nineteen eighty five,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-02,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0569,V20-ABMX-0234,,,Puffin,BMX Handbook,Book,January 1985,,1.25,GBP,£1.25,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,INDEX-ONLY,v20 abmx 0234 puffin bmx handbook january 1985 1 25 gbp https previouspage co uk magazines bmx 20action 20bike issues 44 january nineteen eighty five,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-02,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0570,V20-ABMX-0234,,,Andy Ruffell,BMX from Start to Finish,Book,January 1985,,5.95,GBP,£5.95,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,INDEX-ONLY,v20 abmx 0234 andy ruffell bmx from start to finish january 1985 5 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 44 january nineteen eighty five,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-02,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0571,V20-ABMX-0234,,,Bob Osborn,The Complete Book of BMX,Book,January 1985,,3.5,GBP,£3.50,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,INDEX-ONLY,v20 abmx 0234 bob osborn the complete book of bmx january 1985 3 5 gbp https previouspage co uk magazines bmx 20action 20bike issues 44 january nineteen eighty five,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-02,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0572,V20-ABMX-0256,,,Skyway,Tuff wheel pair — standard colors,Wheelset,January 1985,,59.95,GBP,£59.95,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,INDEX-ONLY,v20 abmx 0256 skyway tuff wheel pair standard colors january 1985 59 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 44 january nineteen eighty five,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-02,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0573,V20-ABMX-0256,,,Skyway,Lavender Tuff II wheel pair,Wheelset,January 1985,,69.95,GBP,£69.95,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,INDEX-ONLY,v20 abmx 0256 skyway lavender tuff ii wheel pair january 1985 69 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 44 january nineteen eighty five,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-02,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0574,V20-ABMX-0256,,,Skyway,Lavender brake blocks,Brake blocks,January 1985,,4.99,GBP,£4.99,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,INDEX-ONLY,v20 abmx 0256 skyway lavender brake blocks january 1985 4 99 gbp https previouspage co uk magazines bmx 20action 20bike issues 44 january nineteen eighty five,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-02,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0575,V20-ABMX-0256,,,Skyway,Axle peg set,Axle pegs,January 1985,,8.95,GBP,£8.95,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,INDEX-ONLY,v20 abmx 0256 skyway axle peg set january 1985 8 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 44 january nineteen eighty five,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-02,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0576,V20-ABMX-0256,,,Skyway,Trick platform,Freestyle platform,January 1985,,35,GBP,£35.00,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,INDEX-ONLY,v20 abmx 0256 skyway trick platform january 1985 35 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 44 january nineteen eighty five,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-02,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0577,V20-ABMX-0256,,,GT,Izumi slotted chain,Chain,January 1985,,5.53,GBP,£5.53,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,INDEX-ONLY,v20 abmx 0256 gt izumi slotted chain january 1985 5 53 gbp https previouspage co uk magazines bmx 20action 20bike issues 44 january nineteen eighty five,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-02,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0578,V20-ABMX-0256,,,Izumi,Colored chain,Chain,January 1985,,5.38,GBP,£5.38,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,INDEX-ONLY,v20 abmx 0256 izumi colored chain january 1985 5 38 gbp https previouspage co uk magazines bmx 20action 20bike issues 44 january nineteen eighty five,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-02,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0579,V20-ABMX-0256,,,Smoker,Chain,Chain,January 1985,,0.75,GBP,£0.75,Advertised period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/44-january-nineteen-eighty-five,INDEX-ONLY,v20 abmx 0256 smoker chain january 1985 0 75 gbp https previouspage co uk magazines bmx 20action 20bike issues 44 january nineteen eighty five,RETAIN — source-specific observation,Source-specific period amount. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-02,BMX Action Bike,BMX Action Bike,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0580,V20-BIC-0002,,,Jacques Laffite,BMX range starting price,Complete bike,July 1982,,675,FRF,à partir de 675 F TTC,Advertised period price,France,Period publication,Indexed French-language issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,INDEX-ONLY,v20 bic 0002 jacques laffite bmx range starting price july 1982 675 0 frf https previouspage co uk magazines bicross issues 230 july nineteen eighty two,RETAIN — source-specific observation,"Source-specific period amount in French francs. No inflation adjustment, currency conversion, or averaging is applied.",2026-08-02,Bicross,Bicross,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0581,V20-BIC-0002,,,Jacques Laffite,Super X complete BMX,Complete bike,July 1982,,1250,FRF,Super X — 1 250 F TTC,Advertised period price,France,Period publication,Indexed French-language issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,INDEX-ONLY,v20 bic 0002 jacques laffite super x complete bmx july 1982 1250 0 frf https previouspage co uk magazines bicross issues 230 july nineteen eighty two,RETAIN — source-specific observation,"Source-specific period amount in French francs. No inflation adjustment, currency conversion, or averaging is applied.",2026-08-02,Bicross,Bicross,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0582,V20-BIC-0003,,,Cyclo-Car,Universal two-bike carrier,Vehicle bicycle carrier,July 1982,,500,FRF,500 F + 72 F de frais d’envoi,Advertised period price,France,Period publication,Indexed French-language issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,INDEX-ONLY,v20 bic 0003 cyclo car universal two bike carrier july 1982 500 0 frf https previouspage co uk magazines bicross issues 230 july nineteen eighty two,RETAIN — source-specific observation,"Source-specific period amount in French francs. No inflation adjustment, currency conversion, or averaging is applied.",2026-08-02,Bicross,Bicross,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0583,V20-BIC-0018,,,Bicross Magazine,Domestic annual subscription — 12 issues,Magazine subscription,July 1982,,80,FRF,Abonnement 1 an ou 12 numéros : 80 F,Advertised period price,France,Period publication,Indexed French-language issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,INDEX-ONLY,v20 bic 0018 bicross magazine domestic annual subscription 12 issues july 1982 80 0 frf https previouspage co uk magazines bicross issues 230 july nineteen eighty two,RETAIN — source-specific observation,"Source-specific period amount in French francs. No inflation adjustment, currency conversion, or averaging is applied.",2026-08-02,Bicross,Bicross,previouspage.co.uk,Publication accessed through PreviousPage
ABMX-PR-0584,V20-BIC-0018,,,Bicross Magazine,Foreign annual subscription — 12 issues,Magazine subscription,July 1982,,140,FRF,étranger : 140 F,Advertised period price,France,Period publication,Indexed French-language issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,INDEX-ONLY,v20 bic 0018 bicross magazine foreign annual subscription 12 issues july 1982 140 0 frf https previouspage co uk magazines bicross issues 230 july nineteen eighty two,RETAIN — source-specific observation,"Source-specific period amount in French francs. No inflation adjustment, currency conversion, or averaging is applied.",2026-08-02,Bicross,Bicross,previouspage.co.uk,Publication accessed through PreviousPage
